id,image
SFF_D_1132.003,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.003/full/1024,/0/default.jpg"
SFF_D_1132.004,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.004/full/1024,/0/default.jpg"
SFF_D_1132.005,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.005/full/1024,/0/default.jpg"
SFF_D_1132.006,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1132.006/full/1024,/0/default.jpg"
SFF_D_1133,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1133/full/1024,/0/default.jpg"
SFF_D_1134,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1134/full/1024,/0/default.jpg"
SFF_D_1135,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1135/full/1024,/0/default.jpg"
SFF_D_1136,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1136_b/full/1024,/0/default.jpg"
SFF_D_1137,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1137/full/1024,/0/default.jpg"
SFF_D_1138,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1138/full/1024,/0/default.jpg"
SFF_D_1139,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1139_b/full/1024,/0/default.jpg"
SFF_D_1140,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1140_b/full/1024,/0/default.jpg"
SFF_D_1141,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1141/full/1024,/0/default.jpg"
SFF_D_1142,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1142_b/full/1024,/0/default.jpg"
SFF_D_1143,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1143_b/full/1024,/0/default.jpg"
SFF_D_1144,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1144_b/full/1024,/0/default.jpg"
SFF_D_1145,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1145_b/full/1024,/0/default.jpg"
SFF_D_1146,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1146_b/full/1024,/0/default.jpg"
SFF_D_1147,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1147/full/1024,/0/default.jpg"
SFF_D_1148,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1148_b/full/1024,/0/default.jpg"
SFF_D_1149,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1149_b/full/1024,/0/default.jpg"
SFF_D_1150,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1150/full/1024,/0/default.jpg"
SFF_D_1151,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1151/full/1024,/0/default.jpg"
SFF_D_1152,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1152/full/1024,/0/default.jpg"
SFF_D_1153,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1153/full/1024,/0/default.jpg"
SFF_D_1154,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1154/full/1024,/0/default.jpg"
SFF_D_1155,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1155/full/1024,/0/default.jpg"
SFF_D_1156,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1156/full/1024,/0/default.jpg"
SFF_D_1157,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1157/full/1024,/0/default.jpg"
SFF_D_1158,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1158/full/1024,/0/default.jpg"
SFF_D_1159,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1159_b/full/1024,/0/default.jpg"
SFF_D_1160,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1160/full/1024,/0/default.jpg"
SFF_D_1161,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1161_b/full/1024,/0/default.jpg"
SFF_D_1162,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1162/full/1024,/0/default.jpg"
SFF_D_1163,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1163/full/1024,/0/default.jpg"
SFF_D_1164,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1164/full/1024,/0/default.jpg"
SFF_D_1165,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1165/full/1024,/0/default.jpg"
SFF_D_1166,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1166/full/1024,/0/default.jpg"
SFF_D_1167,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1167/full/1024,/0/default.jpg"
SFF_D_1168,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1168/full/1024,/0/default.jpg"
SFF_D_1169,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1169/full/1024,/0/default.jpg"
SFF_D_1170,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1170/full/1024,/0/default.jpg"
SFF_D_1171,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1171/full/1024,/0/default.jpg"
SFF_D_1172,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1172/full/1024,/0/default.jpg"
SFF_D_1173,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1173/full/1024,/0/default.jpg"
SFF_D_1174,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1174/full/1024,/0/default.jpg"
SFF_D_1175,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1175/full/1024,/0/default.jpg"
SFF_D_1176,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1176/full/1024,/0/default.jpg"
SFF_D_1177,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1177/full/1024,/0/default.jpg"
SFF_D_1178,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1178/full/1024,/0/default.jpg"
SFF_D_1179,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1179/full/1024,/0/default.jpg"
SFF_D_1180,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1180/full/1024,/0/default.jpg"
SFF_D_1181,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1181/full/1024,/0/default.jpg"
SFF_D_1182,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1182/full/1024,/0/default.jpg"
SFF_D_1183,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1183/full/1024,/0/default.jpg"
SFF_D_1184,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1184/full/1024,/0/default.jpg"
SFF_D_1185,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1185/full/1024,/0/default.jpg"
SFF_D_1186,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1186/full/1024,/0/default.jpg"
SFF_D_1187,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1187/full/1024,/0/default.jpg"
SFF_D_1188,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1188/full/1024,/0/default.jpg"
SFF_D_1189,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1189/full/1024,/0/default.jpg"
SFF_D_1190,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1190/full/1024,/0/default.jpg"
SFF_D_1191,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1191/full/1024,/0/default.jpg"
SFF_D_1192,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1192/full/1024,/0/default.jpg"
SFF_D_1193,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1193/full/1024,/0/default.jpg"
SFF_D_1194,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1194/full/1024,/0/default.jpg"
SFF_D_1195,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1195/full/1024,/0/default.jpg"
SFF_D_1196,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1196/full/1024,/0/default.jpg"
SFF_D_1197,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1197/full/1024,/0/default.jpg"
SFF_D_1198,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1198/full/1024,/0/default.jpg"
SFF_D_1199,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1199/full/1024,/0/default.jpg"
SFF_D_1200,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1200/full/1024,/0/default.jpg"
SFF_D_1201,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1201/full/1024,/0/default.jpg"
SFF_D_1202,"https://bso-iiif.swissartresearch.net/iiif/2/SFF_D_1202/full/1024,/0/default.jpg"
